Value,User,Dimension
1.0,GJ05BZ5695,18 8642d9d6fffffff
20.0,GJ05CU1096,18 8642d9d6fffffff
32.0,GJ05BX0867,18 8642d9d6fffffff
8.0,GJ05BZ6016,18 8642d9d6fffffff
28.0,GJ05BX2352,18 8642d9d6fffffff
32.5,GJ05BX2283,18 8642d9d6fffffff
28.0,GJ05BZ4401,18 8642d9d6fffffff
17.0,GJ05BX3065,18 8642d9d6fffffff
6.0,GJ05BZ2963,18 8642d9d6fffffff
11.0,GJ05BX3011,18 8642d9d6fffffff
11.0,GJ05BX1679,18 8642d9d6fffffff
15.0,GJ05BX3495,18 8642d9d6fffffff
35.0,GJ05BV4080,18 8642d9d6fffffff
9.0,GJ05BX3357,18 8642d9d6fffffff
23.0,GJ05BX3373,18 8642d9d6fffffff
12.0,GJ05BX3732,18 8642d9d6fffffff
9.0,GJ05BX3260,18 8642d9d6fffffff
7.0,GJ05BZ6016,18 8642d9d6fffffff
15.0,GJ05BX3065,18 8642d9d6fffffff
35.0,GJ05BX1314,18 8642d9d6fffffff
33.0,GJ05BX2352,18 8642d9d6fffffff
28.0,GJ05BX3470,18 8642d9d6fffffff
7.0,GJ05BX2398,18 8642d9d6fffffff
13.0,GJ05BX1679,18 8642d9d6fffffff
15.0,GJ05BX3366,18 8642d9d6fffffff
1.0,GJ05BZ2963,18 8642d9d6fffffff
10.0,GJ05CU1096,18 8642d9d6fffffff
17.0,GJ05BX3065,18 8642d9d6fffffff
9.0,GJ05BZ5695,18 8642d9d6fffffff
37.0,GJ05BZ2888,18 8642d9d6fffffff
35.0,GJ05BX0867,18 8642d9d6fffffff
28.4,GJ05BX2283,18 8642d9d6fffffff
31.0,GJ05BX3011,18 8642d9d6fffffff
20.0,GJ05BX3373,18 8642d9d6fffffff
24.0,GJ05BZ4401,18 8642d9d6fffffff
21.0,GJ05BV4080,18 8642d9d6fffffff
24.0,GJ05BX2866,18 8642d9d6fffffff
31.0,GJ05BX2890,18 8642d9d6fffffff
7.0,GJ05BX2398,18 8642d9d6fffffff
14.0,GJ05BX3366,18 8642d9d6fffffff
26.7,GJ05BX2283,18 8642d9d6fffffff
24.0,GJ05BX3446,18 8642d9d6fffffff
30.0,GJ05BX3034,18 8642d9d6fffffff
2.0,GJ05BZ6016,18 8642d9d6fffffff
5.0,GJ05BX2009,18 8642d9d6fffffff
24.0,GJ05BX0867,18 8642d9d6fffffff
44.0,GJ05BX2352,18 8642d9d6fffffff
27.0,GJ05BX1679,18 8642d9d6fffffff
17.0,GJ05BX3732,18 8642d9d6fffffff
45.0,GJ05BZ2888,18 8642d9d6fffffff
6.0,GJ05BZ5695,18 8642d9d6fffffff
10.0,GJ05CU1096,18 8642d9d6fffffff
30.0,GJ05BZ4401,18 8642d9d6fffffff
15.0,GJ05BZ2963,18 8642d9d6fffffff
42.0,GJ05BX2352,18 8642d9d6fffffff
5.0,GJ05BX1314,18 8642d9d6fffffff
18.0,GJ05BX2890,18 8642d9d6fffffff
38.0,GJ05CU2015,18 8642d9d6fffffff
6.0,GJ05BX2398,18 8642d9d6fffffff
25.0,GJ05BV4080,18 8642d9d6fffffff
22.0,GJ05BX3159,18 8642d9d6fffffff
10.0,GJ05BX3366,18 8642d9d6fffffff
5.0,GJ05BZ6016,18 8642d9d6fffffff
20.0,GJ05BX3034,18 8642d9d6fffffff
30.0,GJ05BZ4401,18 8642d9d6fffffff
9.0,GJ05BZ2963,18 8642d9d6fffffff
31.8,GJ05BX2283,18 8642d9d6fffffff
44.0,GJ05BZ2888,18 8642d9d6fffffff
8.0,GJ05BX3065,18 8642d9d6fffffff
10.0,GJ05BZ5695,18 8642d9d6fffffff
27.0,GJ05BX1679,18 8642d9d6fffffff
18.0,GJ05BX3011,18 8642d9d6fffffff
31.0,GJ05BZ4185,18 8642d9d6fffffff
13.0,GJ05BX3495,18 8642d9d6fffffff
5.0,GJ05BX3357,18 8642d9d6fffffff
9.0,GJ05BX3732,18 8642d9d6fffffff
10.0,GJ05BX3373,18 8642d9d6fffffff
17.0,GJ05BX3446,18 8642d9d6fffffff
12.0,GJ05CU1096,18 8642d9d6fffffff
31.0,GJ05BX2866,18 8642d9d6fffffff
12.0,GJ05BX3065,18 8642d9d6fffffff
21.0,GJ05CU2015,18 8642d9d6fffffff
5.0,GJ05BX2061,18 8642d9d6fffffff
11.0,GJ05BX1314,18 8642d9d6fffffff
8.0,GJ05BX2398,18 8642d9d6fffffff
29.0,GJ05BX1679,18 8642d9d6fffffff
11.0,GJ05BX3366,18 8642d9d6fffffff
22.0,GJ05BX3446,18 8642d9d6fffffff
12.0,GJ05CU1096,18 8642d9d6fffffff
30.0,GJ05BV4080,18 8642d9d6fffffff
17.0,GJ05BX2890,18 8642d9d6fffffff
9.0,GJ05BX2061,18 8642d9d6fffffff
14.0,GJ05BX0867,18 8642d9d6fffffff
10.0,GJ05BX2009,18 8642d9d6fffffff
16.0,GJ05CU2015,18 8642d9d6fffffff
26.1,GJ05BX2283,18 8642d9d6fffffff
19.0,GJ05BX3011,18 8642d9d6fffffff
45.0,GJ05BZ2888,18 8642d9d6fffffff
34.0,GJ05BZ5695,18 8642d9d6fffffff
21.0,GJ05BZ6016,18 8642d9d6fffffff
23.0,GJ05BZ4401,18 8642d9d6fffffff
30.0,GJ05BZ2963,18 8642d9d6fffffff
21.0,GJ05BX2890,18 8642d9d6fffffff
14.0,GJ05BX3204,18 8642d9d6fffffff
11.0,GJ05BX1314,18 8642d9d6fffffff
12.0,GJ05BX2398,18 8642d9d6fffffff
26.0,GJ05BX1679,18 8642d9d6fffffff
23.0,GJ05BX3446,18 8642d9d6fffffff
9.0,GJ05BX3366,18 8642d9d6fffffff
37.0,GJ05BV4252,18 8642d9d6fffffff
27.0,GJ05BX3034,18 8642d9d6fffffff
26.0,GJ05BX2890,18 8642d9d6fffffff
16.0,GJ05BX2009,18 8642d9d6fffffff
19.1,GJ05BX2283,18 8642d9d6fffffff
11.0,GJ05BX0867,18 8642d9d6fffffff
28.0,GJ05BX1679,18 8642d9d6fffffff
22.0,GJ05BX3373,18 8642d9d6fffffff
21.0,GJ05BX3732,18 8642d9d6fffffff
20.0,GJ05BX3357,18 8642d9d6fffffff
24.0,GJ05BZ4401,18 8642d9d6fffffff
30.0,GJ05BZ2963,18 8642d9d6fffffff
19.0,GJ05CU1096,18 8642d9d6fffffff
32.0,GJ05BZ5695,18 8642d9d6fffffff
31.0,GJ05BX2890,18 8642d9d6fffffff
30.0,GJ05BZ2888,18 8642d9d6fffffff
36.0,GJ05CU2015,18 8642d9d6fffffff
16.0,GJ05BZ6016,18 8642d9d6fffffff
22.0,GJ05BX2398,18 8642d9d6fffffff
9.0,GJ05BX3366,18 8642d9d6fffffff
3.0,GJ05BX2283,18 8642d9d6fffffff
20.0,GJ05CU1096,18 8642d9d6fffffff
33.0,GJ05BZ2888,18 8642d9d6fffffff
26.0,GJ05BX3034,18 8642d9d6fffffff
20.0,GJ05BZ5695,18 8642d9d6fffffff
34.0,GJ05BV4252,18 8642d9d6fffffff
26.0,GJ05BX0867,18 8642d9d6fffffff
14.0,GJ05BZ6016,18 8642d9d6fffffff
39.0,GJ05CU2015,18 8642d9d6fffffff
20.0,GJ05BZ4401,18 8642d9d6fffffff
1.0,GJ05BZ2963,18 8642d9d6fffffff
12.0,GJ05BX3011,18 8642d9d6fffffff
23.0,GJ05BX3732,18 8642d9d6fffffff
36.0,GJ05BX3373,18 8642d9d6fffffff
23.0,GJ05BX3357,18 8642d9d6fffffff
21.0,GJ05BX3446,18 8642d9d6fffffff
8.0,GJ05BX3260,18 8642d9d6fffffff
14.0,GJ05BX1314,18 8642d9d6fffffff
28.0,GJ05BX1679,18 8642d9d6fffffff
22.0,GJ05BX3446,18 8642d9d6fffffff
33.0,GJ05BX0867,18 8642d9d6fffffff
19.6,GJ05BX2283,18 8642d9d6fffffff
39.0,GJ05BV4252,18 8642d9d6fffffff
17.0,GJ05BX2009,18 8642d9d6fffffff
37.0,GJ05CU2015,18 8642d9d6fffffff
29.0,GJ05BZ5695,18 8642d9d6fffffff
44.0,GJ05BZ2888,18 8642d9d6fffffff
37.0,GJ05BX3373,18 8642d9d6fffffff
14.0,GJ05BZ4401,18 8642d9d6fffffff
23.0,GJ05BX3357,18 8642d9d6fffffff
2.0,GJ05BZ6016,18 8642d9d6fffffff
1.0,GJ05BZ4185,18 8642d9d6fffffff
18.0,GJ05CU1096,18 8642d9d6fffffff
8.0,GJ05BX3260,18 8642d9d6fffffff
12.8,GJ05BX2283,18 8642d9d6fffffff
17.0,GJ05BX1314,18 8642d9d6fffffff
17.0,GJ05BX1679,18 8642d9d6fffffff
5.0,GJ05BZ6016,18 8642d9d6fffffff
39.0,GJ05BZ0115,18 8642d9d6fffffff
3.0,GJ05BZ4185,18 8642d9d6fffffff
10.0,GJ05BZ5695,18 8642d9d6fffffff
17.0,GJ05BZ2888,18 8642d9d6fffffff
10.0,GJ05CU1096,18 8642d9d6fffffff
19.0,GJ05BX3065,18 8642d9d6fffffff
15.0,GJ05BX0867,18 8642d9d6fffffff
15.0,GJ05BX2009,18 8642d9d6fffffff
7.0,GJ05BX3470,18 8642d9d6fffffff
12.0,GJ05BX3260,18 8642d9d6fffffff
43.0,GJ05BZ0115,18 8642d9d6fffffff
3.0,GJ05BZ4185,18 8642d9d6fffffff
23.0,GJ05BX1314,18 8642d9d6fffffff
6.0,GJ05BX3204,18 8642d9d6fffffff
8.0,GJ05BX3470,18 8642d9d6fffffff
25.0,GJ05BX2398,18 8642d9d6fffffff
11.9,GJ05BX2283,18 8642d9d6fffffff
22.0,GJ05BZ4401,18 8642d9d6fffffff
19.0,GJ05BX0867,18 8642d9d6fffffff
29.0,GJ05BX3065,18 8642d9d6fffffff
13.0,GJ05BZ5695,18 8642d9d6fffffff
7.0,GJ05BZ2888,18 8642d9d6fffffff
16.0,GJ05BX3011,18 8642d9d6fffffff
16.0,GJ05BX1679,18 8642d9d6fffffff
16.0,GJ05BX2061,18 8642d9d6fffffff
27.0,GJ05BX3495,18 8642d9d6fffffff
46.0,GJ05BZ0115,18 8642d9d6fffffff
14.0,GJ05BZ2963,18 8642d9d6fffffff
19.0,GJ05BX3446,18 8642d9d6fffffff
38.0,GJ05BX3373,18 8642d9d6fffffff
8.0,GJ05BZ6016,18 8642d9d6fffffff
18.0,GJ05BX2866,18 8642d9d6fffffff
5.0,GJ05CU1096,18 8642d9d6fffffff
25.0,GJ05BX3357,18 8642d9d6fffffff
9.5,GJ05BX2283,18 8642d9d6fffffff
11.0,GJ05BV4252,18 8642d9d6fffffff
20.0,GJ05BZ5695,18 8642d9d6fffffff
13.0,GJ05BZ2888,18 8642d9d6fffffff
30.0,GJ05BX3065,18 8642d9d6fffffff
16.0,GJ05CU2015,18 8642d9d6fffffff
2.0,GJ05BZ6016,18 8642d9d6fffffff
18.0,GJ05BZ4401,18 8642d9d6fffffff
5.0,GJ05BZ2963,18 8642d9d6fffffff
3.0,GJ05BZ4185,18 8642d9d6fffffff
13.0,GJ05BX2009,18 8642d9d6fffffff
1.0,GJ05BZ4185,18 8642d9d6fffffff
30.0,GJ05BX3495,18 8642d9d6fffffff
17.0,GJ05BX3357,18 8642d9d6fffffff
35.0,GJ05BX3373,18 8642d9d6fffffff
23.0,GJ05BX2866,18 8642d9d6fffffff
6.0,GJ05BX3260,18 8642d9d6fffffff
20.0,GJ05BX2398,18 8642d9d6fffffff
11.0,GJ05BX1314,18 8642d9d6fffffff
21.0,GJ05BX3470,18 8642d9d6fffffff
41.0,GJ05BZ0115,18 8642d9d6fffffff
15.0,GJ05BX2009,18 8642d9d6fffffff
35.0,GJ05BX0867,18 8642d9d6fffffff
9.0,GJ05BX3204,18 8642d9d6fffffff
17.0,GJ05BX2283,18 8642d9d6fffffff
19.0,GJ05BX1679,18 8642d9d6fffffff
20.0,GJ05BX2061,18 8642d9d6fffffff
6.0,GJ05BX3357,18 8642d9d6fffffff
5.0,GJ05BZ2963,18 8642d9d6fffffff
19.0,GJ05BZ4401,18 8642d9d6fffffff
13.0,GJ05BX3446,18 8642d9d6fffffff
2.0,GJ05BZ6016,18 8642d9d6fffffff
28.0,GJ05BX2065,18 8642d9d6fffffff
29.0,GJ05CU1096,18 8642d9d6fffffff
9.0,GJ05BV4252,18 8642d9d6fffffff
36.0,GJ05BZ5695,18 8642d9d6fffffff
10.0,GJ05BX3260,18 8642d9d6fffffff
7.0,GJ05BX3065,18 8642d9d6fffffff
26.0,GJ05BZ2888,18 8642d9d6fffffff
38.0,GJ05CU2015,18 8642d9d6fffffff
15.0,GJ05BZ0115,18 8642d9d6fffffff
19.0,GJ05BX1314,18 8642d9d6fffffff
24.0,GJ05BX1679,18 8642d9d6fffffff
21.0,GJ05BX2398,18 8642d9d6fffffff
24.0,GJ05BV4080,18 8642d9d6fffffff
23.0,GJ05BX3446,18 8642d9d6fffffff
33.0,GJ05BZ2888,18 8642d9d6fffffff
34.0,GJ05BX0867,18 8642d9d6fffffff
16.0,GJ05BZ4401,18 8642d9d6fffffff
8.0,GJ05BZ2963,18 8642d9d6fffffff
11.0,GJ05BX2061,18 8642d9d6fffffff
13.0,GJ05BZ6016,18 8642d9d6fffffff
23.0,GJ05BX3204,18 8642d9d6fffffff
27.0,GJ05BX2065,18 8642d9d6fffffff
15.0,GJ05BX3011,18 8642d9d6fffffff
28.0,GJ05BX1679,18 8642d9d6fffffff
16.0,GJ05BV4252,18 8642d9d6fffffff
16.0,GJ05BX3373,18 8642d9d6fffffff
14.0,GJ05BZ5695,18 8642d9d6fffffff
25.0,GJ05BX3495,18 8642d9d6fffffff
17.0,GJ05CU1096,18 8642d9d6fffffff
12.0,GJ05BX3260,18 8642d9d6fffffff
19.0,GJ05BZ0115,18 8642d9d6fffffff
26.0,GJ05BX1314,18 8642d9d6fffffff
11.0,GJ05CU2015,18 8642d9d6fffffff
12.0,GJ05BX2061,18 8642d9d6fffffff
21.0,GJ05BX3470,18 8642d9d6fffffff
11.0,GJ05BX2398,18 8642d9d6fffffff
13.0,GJ05CU1096,18 8642d9d6fffffff
34.0,GJ05BV4080,18 8642d9d6fffffff
6.0,GJ05BX2009,18 8642d9d6fffffff
24.0,GJ05BZ5695,18 8642d9d6fffffff
27.0,GJ05BZ2888,18 8642d9d6fffffff
11.0,GJ05CU2015,18 8642d9d6fffffff
27.0,GJ05BX0867,18 8642d9d6fffffff
27.0,GJ05BX3495,18 8642d9d6fffffff
19.0,GJ05BX3357,18 8642d9d6fffffff
10.0,GJ05BZ4401,18 8642d9d6fffffff
21.0,GJ05BZ6016,18 8642d9d6fffffff
27.0,GJ05BZ0115,18 8642d9d6fffffff
8.0,GJ05BZ2963,18 8642d9d6fffffff
14.0,GJ05BX3260,18 8642d9d6fffffff
11.0,GJ05BX2398,18 8642d9d6fffffff
25.0,GJ05BX1679,18 8642d9d6fffffff
10.0,GJ05BX2009,18 8642d9d6fffffff
11.0,GJ05BX3065,18 8642d9d6fffffff
36.0,GJ05BV4080,18 8642d9d6fffffff
16.0,GJ05BX2061,18 8642d9d6fffffff
12.0,GJ05BX2065,18 8642d9d6fffffff
28.0,GJ05BX3011,18 8642d9d6fffffff
24.0,GJ05BX3357,18 8642d9d6fffffff
12.0,GJ05BZ5695,18 8642d9d6fffffff
21.0,GJ05BX3373,18 8642d9d6fffffff
35.0,GJ05BZ2888,18 8642d9d6fffffff
28.0,GJ05CU1096,18 8642d9d6fffffff
27.0,GJ05BZ6016,18 8642d9d6fffffff
25.0,GJ05BX2866,18 8642d9d6fffffff
5.0,GJ05BZ2963,18 8642d9d6fffffff
6.0,GJ05BZ4401,18 8642d9d6fffffff
12.8,GJ05BX2283,18 8642d9d6fffffff
22.0,GJ05CU2015,18 8642d9d6fffffff
6.0,GJ05BZ5695,18 8642d9d6fffffff
11.0,GJ05BX1314,18 8642d9d6fffffff
19.6,GJ05BX2283,18 8642d9d6fffffff
35.0,GJ05BX2305,18 8642d9d6fffffff
10.0,GJ05BZ4401,18 8642d9d6fffffff
28.0,GJ05BZ0115,18 8642d9d6fffffff
5.0,GJ05CU6164,18 8642d9d6fffffff
17.0,GJ05BX0867,18 8642d9d6fffffff
41.0,GJ05BZ2888,18 8642d9d6fffffff
10.0,GJ05BX2065,18 8642d9d6fffffff
24.0,GJ05BX3495,18 8642d9d6fffffff
31.0,GJ05BX3011,18 8642d9d6fffffff
19.0,GJ05BX1679,18 8642d9d6fffffff
38.0,GJ05BX2305,18 8642d9d6fffffff
9.0,GJ05BX3373,18 8642d9d6fffffff
30.0,GJ05BZ6016,18 8642d9d6fffffff
7.0,GJ05BZ2963,18 8642d9d6fffffff
23.0,GJ05BX3065,18 8642d9d6fffffff
6.0,GJ05BX2061,18 8642d9d6fffffff
6.0,GJ05CU2015,18 8642d9d6fffffff
22.0,GJ05BX1314,18 8642d9d6fffffff
27.9,GJ05BX2283,18 8642d9d6fffffff
24.0,GJ05BZ5695,18 8642d9d6fffffff
26.0,GJ05BX3065,18 8642d9d6fffffff
21.0,GJ05BZ6016,18 8642d9d6fffffff
17.0,GJ05BZ4401,18 8642d9d6fffffff
6.0,GJ05BZ4185,18 8642d9d6fffffff
21.0,GJ05BV4252,18 8642d9d6fffffff
28.0,GJ05BZ2888,18 8642d9d6fffffff
4.0,GJ05CU6164,18 8642d9d6fffffff
20.0,GJ05BX2866,18 8642d9d6fffffff
8.0,GJ05BZ0115,18 8642d9d6fffffff
16.0,GJ05BV4080,18 8642d9d6fffffff
35.0,GJ05BX1314,18 8642d9d6fffffff
15.0,GJ05BX3470,18 8642d9d6fffffff
6.0,GJ05BX2398,18 8642d9d6fffffff
9.0,GJ05BX2305,18 8642d9d6fffffff
24.0,GJ05BX3065,18 8642d9d6fffffff
12.0,GJ05BX0867,18 8642d9d6fffffff
11.0,GJ05BX2009,18 8642d9d6fffffff
14.0,GJ05BX2061,18 8642d9d6fffffff
12.0,GJ05BX1679,18 8642d9d6fffffff
27.0,GJ05BZ2888,18 8642d9d6fffffff
50.0,GJ05BX3011,18 8642d9d6fffffff
32.0,GJ05BX3373,18 8642d9d6fffffff
18.0,GJ05BZ0115,18 8642d9d6fffffff
35.0,GJ05BZ4401,18 8642d9d6fffffff
8.0,GJ05BZ6016,18 8642d9d6fffffff
21.0,GJ05BZ2963,18 8642d9d6fffffff
8.0,GJ05CU6164,18 8642d9d6fffffff
31.0,GJ05CU1096,18 8642d9d6fffffff
20.0,GJ05BX2866,18 8642d9d6fffffff
39.0,GJ05BZ5695,18 8642d9d6fffffff
18.0,GJ05BX3204,18 8642d9d6fffffff
16.0,GJ05BX2061,18 8642d9d6fffffff
37.0,GJ05CU2015,18 8642d9d6fffffff
34.0,GJ05BV4252,18 8642d9d6fffffff
41.0,GJ05BX1314,18 8642d9d6fffffff
22.0,GJ05BX2398,18 8642d9d6fffffff
3.0,GJ05BZ6016,18 8642d9d6fffffff
16.0,GJ05BX2305,18 8642d9d6fffffff
16.0,GJ05BZ5695,18 8642d9d6fffffff
3.0,GJ05BZ2888,18 8642d9d6fffffff
40.0,GJ05CU1096,18 8642d9d6fffffff
9.0,GJ05CU6164,18 8642d9d6fffffff
18.0,GJ05BX2009,18 8642d9d6fffffff
29.0,GJ05BX0867,18 8642d9d6fffffff
37.0,GJ05CU2015,18 8642d9d6fffffff
19.0,GJ05BX2061,18 8642d9d6fffffff
17.0,GJ05BZ0115,18 8642d9d6fffffff
22.0,GJ05BZ2963,18 8642d9d6fffffff
41.1,GJ05BX2283,18 8642d9d6fffffff
16.0,GJ05BX1679,18 8642d9d6fffffff
50.0,GJ05BX3011,18 8642d9d6fffffff
26.0,GJ05BX3495,18 8642d9d6fffffff
25.0,GJ05BX3373,18 8642d9d6fffffff
12.0,GJ05BX3357,18 8642d9d6fffffff
6.0,GJ05BX2065,18 8642d9d6fffffff
16.0,GJ05BX3065,18 8642d9d6fffffff
35.0,GJ05BX1314,18 8642d9d6fffffff
31.0,GJ05BX3470,18 8642d9d6fffffff
41.0,GJ05BV4252,18 8642d9d6fffffff
27.0,GJ05BX2398,18 8642d9d6fffffff
19.0,GJ05BX2305,18 8642d9d6fffffff
7.0,GJ05BX3366,18 8642d9d6fffffff
26.0,GJ05CU1096,18 8642d9d6fffffff
19.0,GJ05BX3065,18 8642d9d6fffffff
17.0,GJ05BV4080,18 8642d9d6fffffff
22.0,GJ05BX2009,18 8642d9d6fffffff
34.0,GJ05BX0867,18 8642d9d6fffffff
24.0,GJ05CU2015,18 8642d9d6fffffff
11.0,GJ05BZ2888,18 8642d9d6fffffff
34.0,GJ05BZ5695,18 8642d9d6fffffff
46.0,GJ05BX3011,18 8642d9d6fffffff
15.0,GJ05CU5921,18 8642d9d6fffffff
33.0,GJ05BX3373,18 8642d9d6fffffff
22.0,GJ05BZ2963,18 8642d9d6fffffff
5.0,GJ05BZ4401,18 8642d9d6fffffff
17.0,GJ05BZ6016,18 8642d9d6fffffff
5.0,GJ05BX3260,18 8642d9d6fffffff
16.0,GJ05CU6164,18 8642d9d6fffffff
23.0,GJ05BX2866,18 8642d9d6fffffff
10.0,GJ05BX3065,18 8642d9d6fffffff
21.0,GJ05BX2398,18 8642d9d6fffffff
5.0,GJ05BX1314,18 8642d9d6fffffff
23.0,GJ05BZ6016,18 8642d9d6fffffff
16.0,GJ05BX2305,18 8642d9d6fffffff
11.0,GJ05BX3366,18 8642d9d6fffffff
3.1,GJ05BX2283,18 8642d9d6fffffff
17.0,GJ05BX2009,18 8642d9d6fffffff
12.0,GJ05BZ2963,18 8642d9d6fffffff
35.0,GJ05BX0867,18 8642d9d6fffffff
30.0,GJ05BZ6016,18 8642d9d6fffffff
11.0,GJ05BX1679,18 8642d9d6fffffff
18.0,GJ05BX2061,18 8642d9d6fffffff
12.0,GJ05BX2065,18 8642d9d6fffffff
27.0,GJ05BX3495,18 8642d9d6fffffff
8.0,GJ05CU5921,18 8642d9d6fffffff
27.0,GJ05BZ5695,18 8642d9d6fffffff
18.0,GJ05BZ2888,18 8642d9d6fffffff
32.0,GJ05BX3373,18 8642d9d6fffffff
16.0,GJ05CU6164,18 8642d9d6fffffff
33.0,GJ05BV4080,18 8642d9d6fffffff
16.0,GJ05BZ0115,18 8642d9d6fffffff
22.0,GJ05BV4252,18 8642d9d6fffffff
13.0,GJ05BX3065,18 8642d9d6fffffff
2.0,GJ05BZ4185,18 8642d9d6fffffff
20.0,GJ05BX3470,18 8642d9d6fffffff
12.0,GJ05BX1314,18 8642d9d6fffffff
18.0,GJ05BX2398,18 8642d9d6fffffff
17.0,GJ05BX3366,18 8642d9d6fffffff
6.0,GJ05BZ4185,18 8642d9d6fffffff
19.0,GJ05CU6164,18 8642d9d6fffffff
19.0,GJ05BZ2963,18 8642d9d6fffffff
17.0,GJ05BX2009,18 8642d9d6fffffff
8.1,GJ05BX2283,18 8642d9d6fffffff
9.0,GJ05BZ5695,18 8642d9d6fffffff
18.0,GJ05BX1679,18 8642d9d6fffffff
37.0,GJ05BX0867,18 8642d9d6fffffff
11.0,GJ05CU2015,18 8642d9d6fffffff
27.0,GJ05BZ2888,18 8642d9d6fffffff
9.0,GJ05CU5921,18 8642d9d6fffffff
46.0,GJ05BX3011,18 8642d9d6fffffff
22.0,GJ05BZ2963,18 8642d9d6fffffff
29.0,GJ05BX3495,18 8642d9d6fffffff
32.0,GJ05BZ0115,18 8642d9d6fffffff
13.0,GJ05BX3373,18 8642d9d6fffffff
37.0,GJ05BV4080,18 8642d9d6fffffff
11.0,GJ05BX3357,18 8642d9d6fffffff
12.0,GJ05BX3260,18 8642d9d6fffffff
7.0,GJ05BX2061,18 8642d9d6fffffff
22.0,GJ05BX1314,18 8642d9d6fffffff
12.0,GJ05BZ5695,18 8642d9d6fffffff
34.0,GJ05BZ2888,18 8642d9d6fffffff
9.0,GJ05BX0867,18 8642d9d6fffffff
22.0,GJ05BX2009,18 8642d9d6fffffff
30.0,GJ05CU2015,18 8642d9d6fffffff
43.0,GJ05BZ0115,18 8642d9d6fffffff
9.0,GJ05BX1679,18 8642d9d6fffffff
25.0,GJ05CU5921,18 8642d9d6fffffff
9.0,GJ05BZ4185,18 8642d9d6fffffff
15.8,GJ05BX2283,18 8642d9d6fffffff
19.0,GJ05BX3373,18 8642d9d6fffffff
20.0,GJ05BX3357,18 8642d9d6fffffff
35.0,GJ05CU6164,18 8642d9d6fffffff
11.0,GJ05BX3260,18 8642d9d6fffffff
12.0,GJ05BX2061,18 8642d9d6fffffff
26.0,GJ05BX1314,18 8642d9d6fffffff
25.0,GJ05BX3470,18 8642d9d6fffffff
23.0,GJ05BX2398,18 8642d9d6fffffff
17.0,GJ05BX3366,18 8642d9d6fffffff
11.1,GJ05BX2283,18 8642d9d6fffffff
23.0,GJ05BX2112,18 8642d9d6fffffff
46.0,GJ05BZ0115,18 8642d9d6fffffff
35.0,GJ05CU6164,18 8642d9d6fffffff
21.0,GJ05BX2009,18 8642d9d6fffffff
6.0,GJ05BX2065,18 8642d9d6fffffff
22.0,GJ05BX3373,18 8642d9d6fffffff
48.0,GJ05BX3011,18 8642d9d6fffffff
11.0,GJ05CU1096,18 8642d9d6fffffff
42.0,GJ05BV4080,18 8642d9d6fffffff
9.0,GJ05BZ5695,18 8642d9d6fffffff
31.0,GJ05BZ2888,18 8642d9d6fffffff
30.0,GJ05BV4252,18 8642d9d6fffffff
18.0,GJ05BX2061,18 8642d9d6fffffff
16.0,GJ05BX1314,18 8642d9d6fffffff
8.1,GJ05BX2283,18 8642d9d6fffffff
11.0,GJ05BX3366,18 8642d9d6fffffff
29.0,GJ05BX2398,18 8642d9d6fffffff
24.0,GJ05BZ5695,18 8642d9d6fffffff
14.0,GJ05BX0867,18 8642d9d6fffffff
21.0,GJ05BX3204,18 8642d9d6fffffff
41.0,GJ05BX3011,18 8642d9d6fffffff
20.0,GJ05BX2065,18 8642d9d6fffffff
32.0,GJ05BZ4185,18 8642d9d6fffffff
15.0,GJ05BX1679,18 8642d9d6fffffff
34.0,GJ05BX3495,18 8642d9d6fffffff
33.0,GJ05CU1096,18 8642d9d6fffffff
20.0,GJ05BX3357,18 8642d9d6fffffff
40.0,GJ05BV4080,18 8642d9d6fffffff
8.0,GJ05BX3260,18 8642d9d6fffffff
41.0,GJ05BV4252,18 8642d9d6fffffff
12.0,GJ05BX1314,18 8642d9d6fffffff
2.0,GJ05CU5921,18 8642d9d6fffffff
9.0,GJ05BX3366,18 8642d9d6fffffff
24.0,GJ05BX2009,18 8642d9d6fffffff
11.8,GJ05BX2283,18 8642d9d6fffffff
29.0,GJ05BZ3921,18 8642d9d6fffffff
36.0,GJ05BZ5695,18 8642d9d6fffffff
14.0,GJ05BZ2888,18 8642d9d6fffffff
40.0,GJ05BX3495,18 8642d9d6fffffff
18.0,GJ05BX2305,18 8642d9d6fffffff
1.0,GJ05BZ0577,18 8642d9d6fffffff
7.0,GJ05BZ2963,18 8642d9d6fffffff
45.0,GJ05BV4252,18 8642d9d6fffffff
20.0,GJ05BZ4401,18 8642d9d6fffffff
24.0,GJ05BX3373,18 8642d9d6fffffff
18.0,GJ05BX2065,18 8642d9d6fffffff
24.0,GJ05BX3011,18 8642d9d6fffffff
13.0,GJ05BZ0713,18 8642d9d6fffffff
29.0,GJ05BZ4185,18 8642d9d6fffffff
43.0,GJ05CU1096,18 8642d9d6fffffff
11.0,GJ05BX3357,18 8642d9d6fffffff
31.0,GJ05BX2866,18 8642d9d6fffffff
12.0,GJ05BX3260,18 8642d9d6fffffff
21.0,GJ05BZ4401,18 8642d9d6fffffff
1.0,GJ05BZ0713,18 8642d9d6fffffff
31.0,GJ05CU5921,18 8642d9d6fffffff
22.0,GJ05BX1679,18 8642d9d6fffffff
30.0,GJ05BX2398,18 8642d9d6fffffff
